"Real_ID","ID","sex","L_iris","a_iris","b_iris","ID2","L_iris_scaled","a_iris_scaled","b_iris_scaled","Rec_Session_Id","Set_ID","Trial_Id.x","Trial_Nr","Task_Name","culture","EyeCol","order","Set.x","Set.y","Trial_Id.y","Grupa_ATD","Grupa_EYE","Culture","SMUi_1","SMUi_2","SMUi_3","Facebook_AP","Instagram_AP","TikTok_AP","TwitterX_AP","YouTube_AP","Freq_Facebook","Freq_Instagram","Freq_TikTok","Freq_TwitterX","Freq_YouTube","NEG_FOMO","NEG_better_friends","NEG_hobbies","NEG_too_much_time","fa_8_ml","fa_8_uls","CFA_smu_score_8_no_covariance","CFA_smu_score_8_covariance","fa_12_ml_1FA","fa_12_ml_2FA","fa_12_ml_2FA_aka_NEG","fa_12_uls_1FA","fa_12_uls_2FA","CFA_smu_score_12_SMU_negsep","CFA_smu_score_12_NEG","CFA_smu_score_12_SMU_negNEsep","SMU_score","cultur","SMU_heavy","check_SMU_split","Fami_back","travel_abroad","NearMedian25","NearMedian25_f"
"4161_F_CZ_19_F","4161_F _19","f",25.7268,5.7191,12.3772,"CZ_19_F",-0.806865263219028,0.22429889591394,0.761474378929637,1127243,"CZ_19_F_25",25,39,"CZ_19_F_eye","AUS_NZ","Other",39,"CZ_19_F","CZ_19_F",25,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1151_F_CZ_19_F","1151_F _19","f",30.3266,3.2969,13.352,"CZ_19_F",-0.137584945288653,-0.386041426750741,0.902909206420064,1127243,"CZ_19_F_11",11,40,"CZ_19_F_eye","AUS_NZ","Other",40,"CZ_19_F","CZ_19_F",11,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4241_F_CZ_19_F","4241_F _19","f",26.8171,10.123,17.115,"CZ_19_F",-0.648224380867733,1.33398337571866,1.44888710531879,1127243,"CZ_19_F_27",27,41,"CZ_19_F_eye","AUS_NZ","Other",41,"CZ_19_F","CZ_19_F",27,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"9031_F_CZ_19_F","9031_F _19","f",37.6105,1.4725,0.8031,"CZ_19_F",0.922237418243038,-0.845749495724998,-0.917824797164892,1127243,"CZ_19_F_55",55,42,"CZ_19_F_eye","AUS_NZ","Blue",42,"CZ_19_F","CZ_19_F",55,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1051_F_CZ_19_F","1051_F _19","f",31.4634,0.1799,-0.6497,"CZ_19_F",0.0278217822697744,-1.17145583751196,-1.12861318183671,1127243,"CZ_19_F_6",6,43,"CZ_19_F_eye","AUS_NZ","Blue",43,"CZ_19_F","CZ_19_F",6,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"7091_F_CZ_19_F","7091_F _19","f",34.1847,2.0393,1.1786,"CZ_19_F",0.423776504036793,-0.702928549937556,-0.863343080174068,1127243,"CZ_19_F_42",42,44,"CZ_19_F_eye","AUS_NZ","Other",44,"CZ_19_F","CZ_19_F",42,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"7071_F_CZ_19_F","7071_F _19","f",36.0162,1.7411,6.6591,"CZ_19_F",0.690263503969286,-0.778068292410766,-0.0681711761308968,1127243,"CZ_19_F_40",40,45,"CZ_19_F_eye","AUS_NZ","Other",45,"CZ_19_F","CZ_19_F",40,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"2031_F_CZ_19_F","2031_F _19","f",23.4785,10.0004,16.4333,"CZ_19_F",-1.13399751653501,1.30309091285073,1.3499784862172,1127243,"CZ_19_F_15",15,46,"CZ_19_F_eye","AUS_NZ","Brown",46,"CZ_19_F","CZ_19_F",15,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"10011_F_CZ_19_F","10011_F _19","f",37.0156,1.5317,5.4803,"CZ_19_F",0.835678250205996,-0.830832417407044,-0.239204592878655,1127243,"CZ_19_F_2",2,47,"CZ_19_F_eye","AUS_NZ","Other",47,"CZ_19_F","CZ_19_F",2,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"9041_F_CZ_19_F","9041_F _19","f",31.182,4.0659,8.8626,"CZ_19_F",-0.01312249388693,-0.192270595221908,0.25153711518543,1127243,"CZ_19_F_56",56,48,"CZ_19_F_eye","AUS_NZ","Other",48,"CZ_19_F","CZ_19_F",56,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1041_F_CZ_19_F","1041_F _19","f",17.8904,14.1386,14.7888,"CZ_19_F",-1.94707750797524,2.34582492459666,1.11137613311092,1127243,"CZ_19_F_5",5,49,"CZ_19_F_eye","AUS_NZ","Brown",49,"CZ_19_F","CZ_19_F",5,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4111_F_CZ_19_F","4111_F _19","f",28.3352,-0.1336,0.245,"CZ_19_F",-0.42733772261083,-1.2504508384018,-0.998800153363504,1127243,"CZ_19_F_22",22,50,"CZ_19_F_eye","AUS_NZ","Blue",50,"CZ_19_F","CZ_19_F",22,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"7051_F_CZ_19_F","7051_F _19","f",31.2839,2.9273,7.1944,"CZ_19_F",0.00170416474977287,-0.47917237516824,0.00949610244483713,1127243,"CZ_19_F_39",39,51,"CZ_19_F_eye","AUS_NZ","Other",51,"CZ_19_F","CZ_19_F",39,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1181_F_CZ_19_F","1181_F _19","f",23.6339,1.14,1.8722,"CZ_19_F",-1.11138649835892,-0.929532072426347,-0.762707876699139,1127243,"CZ_19_F_13",13,52,"CZ_19_F_eye","AUS_NZ","Other",52,"CZ_19_F","CZ_19_F",13,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"6021_F_CZ_19_F","6021_F _19","f",38.2319,-0.0144,0.4824,"CZ_19_F",1.01265239053791,-1.22041509962646,-0.964355520570903,1127243,"CZ_19_F_36",36,53,"CZ_19_F_eye","AUS_NZ","Blue",53,"CZ_19_F","CZ_19_F",36,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4131_F_CZ_19_F","4131_F _19","f",34.1534,1.1308,4.047,"CZ_19_F",0.419222289951132,-0.931850267029813,-0.447163700636173,1127243,"CZ_19_F_24",24,54,"CZ_19_F_eye","AUS_NZ","Other",54,"CZ_19_F","CZ_19_F",24,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"8101_F_CZ_19_F","8101_F _19","f",32.2133,5.7733,14.5084,"CZ_19_F",0.136933767663919,0.237956085860446,1.07069258199447,1127243,"CZ_19_F_50",50,55,"CZ_19_F_eye","AUS_NZ","Other",55,"CZ_19_F","CZ_19_F",50,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"8121_F_CZ_19_F","8121_F _19","f",31.7534,2.6936,8.8905,"CZ_19_F",0.0700173760346791,-0.53805955764976,0.255585157539741,1127243,"CZ_19_F_52",52,56,"CZ_19_F_eye","AUS_NZ","Other",56,"CZ_19_F","CZ_19_F",52,"CZ_19F_ATD","CZ_19_F_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"3030_M_CZ_19_M","3030_M _19","M",38.1091,1.4602,7.1848,"CZ_19_M",0.99478473910918,-0.848848821118762,0.00810322765625683,1127243,"CZ_19_M_16",16,1,"CZ_19_M_eye","AUS_NZ","Other",57,"CZ_19_M","CZ_19_M",16,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"9010_M_CZ_19_M","9010_M _19","M",40.1112,2.4477,12.1045,"CZ_19_M",1.28609438833923,-0.600020867757614,0.721908029466527,1127243,"CZ_19_M_39",39,2,"CZ_19_M_eye","AUS_NZ","Other",58,"CZ_19_M","CZ_19_M",39,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4230_M_CZ_19_M","4230_M _19","M",15.6801,11.1536,10.3763,"CZ_19_M",-2.26868068348754,1.5936715668417,0.471161549297308,1127243,"CZ_19_M_30",30,3,"CZ_19_M_eye","AUS_NZ","Brown",59,"CZ_19_M","CZ_19_M",30,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4080_M_CZ_19_M","4080_M _19","M",36.6812,4.4373,14.832,"CZ_19_M",0.787022365533637,-0.0986860869906875,1.11764406965953,1127243,"CZ_19_M_22",22,4,"CZ_19_M_eye","AUS_NZ","Other",60,"CZ_19_M","CZ_19_M",22,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1010_M_CZ_19_M","1010_M _19","M",35.2876,0.8442,1.9424,"CZ_19_M",0.58425071218615,-1.00406706848126,-0.752522479807646,1127243,"CZ_19_M_2",2,5,"CZ_19_M_eye","AUS_NZ","Blue",61,"CZ_19_M","CZ_19_M",2,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4040_M_CZ_19_M","4040_M _19","M",26.9,8.0442,15.535,"CZ_19_M",-0.636162261132869,0.810172186405085,1.21964312969828,1127243,"CZ_19_M_19",19,6,"CZ_19_M_eye","AUS_NZ","Brown",62,"CZ_19_M","CZ_19_M",19,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"8140_M_CZ_19_M","8140_M _19","M",28.7822,8.8469,18.7717,"CZ_19_M",-0.36229830739389,1.01243466555748,1.68925957013556,1127243,"CZ_19_M_38",38,7,"CZ_19_M_eye","AUS_NZ","Other",63,"CZ_19_M","CZ_19_M",38,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4070_M_CZ_19_M","4070_M _19","M",28.8442,2.8628,-0.4177,"CZ_19_M",-0.353277180451048,-0.495424935159931,-1.09495204111269,1127243,"CZ_19_M_21",21,8,"CZ_19_M_eye","AUS_NZ","Blue",64,"CZ_19_M","CZ_19_M",21,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4170_M_CZ_19_M","4170_M _19","M",30.8115,4.8195,11.8435,"CZ_19_M",-0.0670310024727824,-0.00238021987713728,0.684039246152,1127243,"CZ_19_M_25",25,9,"CZ_19_M_eye","AUS_NZ","Other",65,"CZ_19_M","CZ_19_M",25,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4140_M_CZ_19_M","4140_M _19","M",33.1088,2.1385,7.0329,"CZ_19_M",0.267230851168997,-0.677932364648011,-0.0139361140505506,1127243,"CZ_19_M_23",23,10,"CZ_19_M_eye","AUS_NZ","Other",66,"CZ_19_M","CZ_19_M",23,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"8090_M_CZ_19_M","8090_M _19","M",35.4299,1.3296,1.1552,"CZ_19_M",0.604955653540447,-0.881757105381006,-0.866738212471232,1127243,"CZ_19_M_37",37,11,"CZ_19_M_eye","AUS_NZ","Blue",67,"CZ_19_M","CZ_19_M",37,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"1130_M_CZ_19_M","1130_M _19","M",39.3964,3.3096,15.5875,"CZ_19_M",1.18208952481112,-0.382841310287261,1.22726041369832,1127243,"CZ_19_M_10",10,12,"CZ_19_M_eye","AUS_NZ","Other",68,"CZ_19_M","CZ_19_M",10,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4050_M_CZ_19_M","4050_M _19","M",27.8399,7.776,14.0768,"CZ_19_M",-0.499404886720338,0.742591774160568,1.00807125295788,1127243,"CZ_19_M_20",20,13,"CZ_19_M_eye","AUS_NZ","Brown",69,"CZ_19_M","CZ_19_M",20,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"2010_M_CZ_19_M","2010_M _19","M",31.2582,1.8871,-1.3518,"CZ_19_M",-0.00203523787008256,-0.741279551964459,-1.23048165986403,1127243,"CZ_19_M_12",12,14,"CZ_19_M_eye","AUS_NZ","Blue",70,"CZ_19_M","CZ_19_M",12,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"7060_M_CZ_19_M","7060_M _19","M",26.3142,2.3326,0.2701,"CZ_19_M",-0.721397360537977,-0.629023498068367,-0.995158366155861,1127243,"CZ_19_M_33",33,15,"CZ_19_M_eye","AUS_NZ","Blue",71,"CZ_19_M","CZ_19_M",33,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4030_M_CZ_19_M","4030_M _19","M",25.9374,3.5222,-1.2011,"CZ_19_M",-0.77622253202286,-0.329270856733256,-1.2086164275058,1127243,"CZ_19_M_18",18,16,"CZ_19_M_eye","AUS_NZ","Blue",72,"CZ_19_M","CZ_19_M",18,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"3020_M_CZ_19_M","3020_M _19","M",18.1855,11.4337,14.6113,"CZ_19_M",-1.90413985376826,1.66425051341026,1.08562245863456,1127243,"CZ_19_M_15",15,17,"CZ_19_M_eye","AUS_NZ","Brown",73,"CZ_19_M","CZ_19_M",15,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"4150_M_CZ_19_M","4150_M _19","M",28.8723,2.2269,1.6783,"CZ_19_M",-0.349188572917277,-0.655657538240795,-0.790841045605986,1127243,"CZ_19_M_24",24,18,"CZ_19_M_eye","AUS_NZ","Other",74,"CZ_19_M","CZ_19_M",24,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"11010_M_CZ_19_M","11010_M _19","M",26.8399,9.9935,17.9276,"CZ_19_M",-0.644906934185527,1.30135226689813,1.56678815252716,1127243,"CZ_19_M_6",6,19,"CZ_19_M_eye","AUS_NZ","Brown",75,"CZ_19_M","CZ_19_M",6,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
"2040_M_CZ_19_M","2040_M _19","M",31.1915,2.4104,8.7821,"CZ_19_M",-0.0117402244360103,-0.609419635008623,0.239857279718688,1127243,"CZ_19_M_14",14,20,"CZ_19_M_eye","AUS_NZ","Other",76,"CZ_19_M","CZ_19_M",14,"CZ_19M_ATD","CZ_19_M_eye","AUS_NZ","3","2","1",3,1,1,1,2,"4","1","1","1","4","1","2","1","2",-1.25202427126666,-1.26906750164037,-1.16837846282912,-1.16431783574405,-1.38878307378811,-1.36280400895082,-1.00457117562236,-1.3951038690293,-1.42901945113414,-1.25293331612477,-1.17373189852286,-1.27987762420677,-1.25202427126666,"AUS_NZ",0,-0.197436654997884,3,3,0,"Outside"
